y1,x1_NEWUOA,x1_BFGS,x1_CG,y2,x2_NEWUOA,x2_BFGS,x2_CG,y3,x3_NEWUOA,x3_BFGS,x3_CG,y4,x4_NEWUOA,x4_BFGS,x4_CG,y5,x5_NEWUOA,x5_BFGS,x5_CG,y6,x6_NEWUOA,x6_BFGS,x6_CG,y7,x7_NEWUOA,x7_BFGS,x7_CG,y8,x8_NEWUOA,x8_BFGS,x8_CG,y9,x9_NEWUOA,x9_BFGS,x9_CG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,2e-06,0.0,0.0,2e-06,2e-06,0.0,0.0,2e-06,2e-06,0.0,0.0,2e-06,2e-06,0.0,0.0,2e-06,2e-06
0.006493506493506494,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.006493506493506494,0.0,2e-06,2e-06,0.006493506493506494,0.0,2e-06,2e-06,0.006493506493506494,0.0,2e-06,2e-06,0.006493506493506494,0.0,2e-06,2e-06,0.006493506493506494,0.0,2e-06,2e-06
0.006493506493506494,0.0,0.5121361873839251,0.0,0.006493506493506494,0.0,0.46512273071515287,0.0,0.006493506493506494,0.0,0.4208997383115037,0.0,0.006493506493506494,0.0,0.7330779631753075,0.2857079069746091,0.006493506493506494,0.0,2e-06,2e-06,0.006493506493506494,0.0,2e-06,2e-06,0.006493506493506494,0.0,2e-06,2e-06,0.006493506493506494,0.0,2e-06,2e-06,0.006493506493506494,0.0,2e-06,2e-06
0.012987012987012988,0.0,0.5121361873839251,0.0,0.012987012987012988,0.0,0.46512273071515287,0.0,0.012987012987012988,0.0,0.4208997383115037,0.0,0.012987012987012988,0.0,0.7330779631753075,0.2857079069746091,0.012987012987012988,0.0,2e-06,2e-06,0.012987012987012988,0.0,2e-06,2e-06,0.012987012987012988,0.0,2e-06,2e-06,0.012987012987012988,0.0,2e-06,2e-06,0.012987012987012988,0.0,2e-06,2e-06
0.012987012987012988,0.0,0.5849625007211562,0.06192774914320172,0.012987012987012988,0.0,2.3051157389444485,0.1138198995571619,0.012987012987012988,0.0,1.3427545050772591,0.06954093325307703,0.012987012987012988,0.0,0.7330779631753075,0.7330779631753075,0.012987012987012988,0.0,2e-06,2e-06,0.012987012987012988,0.0,2e-06,2e-06,0.012987012987012988,0.0,2e-06,2e-06,0.012987012987012988,0.0,2e-06,2e-06,0.012987012987012988,0.0,2e-06,2e-06
0.01948051948051948,0.0,0.5849625007211562,0.06192774914320172,0.01948051948051948,0.0,2.3051157389444485,0.1138198995571619,0.01948051948051948,0.0,1.3427545050772591,0.06954093325307703,0.01948051948051948,0.0,0.7330779631753075,0.7330779631753075,0.01948051948051948,0.0,2e-06,2e-06,0.01948051948051948,0.0,2e-06,2e-06,0.01948051948051948,0.0,2e-06,2e-06,0.01948051948051948,0.0,2e-06,2e-06,0.01948051948051948,0.0,2e-06,2e-06
0.01948051948051948,0.0,3.305610293004415,0.5849625007211562,0.01948051948051948,0.0,2.3051157389444485,1.1525578694722243,0.01948051948051948,0.0,1.3427545050772591,0.6189098326444937,0.01948051948051948,0.0,0.7330779631753075,0.7330779631753075,0.01948051948051948,0.0,2e-06,2e-06,0.01948051948051948,0.0,2e-06,2e-06,0.01948051948051948,0.0,2e-06,2e-06,0.01948051948051948,0.0,2e-06,2e-06,0.01948051948051948,0.0,2e-06,2e-06
0.025974025974025976,0.0,3.305610293004415,0.5849625007211562,0.025974025974025976,0.0,2.3051157389444485,1.1525578694722243,0.025974025974025976,0.0,1.3427545050772591,0.6189098326444937,0.025974025974025976,0.0,0.7330779631753075,0.7330779631753075,0.025974025974025976,0.0,2e-06,2e-06,0.025974025974025976,0.0,2e-06,2e-06,0.025974025974025976,0.0,2e-06,2e-06,0.025974025974025976,0.0,2e-06,2e-06,0.025974025974025976,0.0,2e-06,2e-06
0.025974025974025976,0.0,3.305610293004415,1.6528051465022076,0.025974025974025976,0.0,2.3051157389444485,2.3051157389444485,0.025974025974025976,0.0,1.3427545050772591,1.3427545050772591,0.025974025974025976,0.0,0.7330779631753075,0.7330779631753075,0.025974025974025976,0.0,2e-06,2e-06,0.025974025974025976,0.0,2e-06,2e-06,0.025974025974025976,0.0,2e-06,2e-06,0.025974025974025976,0.0,2e-06,2e-06,0.025974025974025976,0.0,2e-06,2e-06
0.03246753246753247,0.0,3.305610293004415,1.6528051465022076,0.03246753246753247,0.0,2.3051157389444485,2.3051157389444485,0.03246753246753247,0.0,1.3427545050772591,1.3427545050772591,0.03246753246753247,0.0,0.7330779631753075,0.7330779631753075,0.03246753246753247,0.0,2e-06,2e-06,0.03246753246753247,0.0,2e-06,2e-06,0.03246753246753247,0.0,2e-06,2e-06,0.03246753246753247,0.0,2e-06,2e-06,0.03246753246753247,0.0,2e-06,2e-06
0.03246753246753247,0.0,3.305610293004415,3.305610293004415,0.03246753246753247,0.0,2.3051157389444485,2.3051157389444485,0.03246753246753247,0.0,1.3427545050772591,1.3427545050772591,0.03246753246753247,0.0,0.7330779631753075,0.7330779631753075,0.03246753246753247,0.0,2e-06,2e-06,0.03246753246753247,0.0,2e-06,2e-06,0.03246753246753247,0.0,2e-06,2e-06,0.03246753246753247,0.0,2e-06,2e-06,0.03246753246753247,0.0,2e-06,2e-06
0.03896103896103897,0.0,3.305610293004415,3.305610293004415,0.03896103896103897,0.0,2.3051157389444485,2.3051157389444485,0.03896103896103897,0.0,1.3427545050772591,1.3427545050772591,0.03896103896103897,0.0,0.7330779631753075,0.7330779631753075,0.03896103896103897,0.0,2e-06,2e-06,0.03896103896103897,0.0,2e-06,2e-06,0.03896103896103897,0.0,2e-06,2e-06,0.03896103896103897,0.0,2e-06,2e-06,0.03896103896103897,0.0,2e-06,2e-06
0.03896103896103897,0.0,3.305610293004415,3.305610293004415,0.03896103896103897,0.0,2.3051157389444485,2.3051157389444485,0.03896103896103897,0.0,1.3427545050772591,1.3427545050772591,0.03896103896103897,0.0,0.7330779631753075,0.7330779631753075,0.03896103896103897,0.0,2e-06,2e-06,0.03896103896103897,0.0,2e-06,2e-06,0.03896103896103897,0.0,2e-06,2e-06,0.03896103896103897,0.0,2e-06,2e-06,0.03896103896103897,0.0,2e-06,2e-06
0.045454545454545456,0.0,3.305610293004415,3.305610293004415,0.045454545454545456,0.0,2.3051157389444485,2.3051157389444485,0.045454545454545456,0.0,1.3427545050772591,1.3427545050772591,0.045454545454545456,0.0,0.7330779631753075,0.7330779631753075,0.045454545454545456,0.0,2e-06,2e-06,0.045454545454545456,0.0,2e-06,2e-06,0.045454545454545456,0.0,2e-06,2e-06,0.045454545454545456,0.0,2e-06,2e-06,0.045454545454545456,0.0,2e-06,2e-06
0.045454545454545456,0.0,3.305610293004415,3.305610293004415,0.045454545454545456,0.0,2.3051157389444485,2.3051157389444485,0.045454545454545456,0.0,1.3427545050772591,1.3427545050772591,0.045454545454545456,0.0,0.7330779631753075,0.7330779631753075,0.045454545454545456,0.0,2e-06,2e-06,0.045454545454545456,0.0,2e-06,2e-06,0.045454545454545456,0.0,2e-06,2e-06,0.045454545454545456,0.0,2e-06,2e-06,0.045454545454545456,0.0,2e-06,2e-06
0.05194805194805195,0.0,3.305610293004415,3.305610293004415,0.05194805194805195,0.0,2.3051157389444485,2.3051157389444485,0.05194805194805195,0.0,1.3427545050772591,1.3427545050772591,0.05194805194805195,0.0,0.7330779631753075,0.7330779631753075,0.05194805194805195,0.0,2e-06,2e-06,0.05194805194805195,0.0,2e-06,2e-06,0.05194805194805195,0.0,2e-06,2e-06,0.05194805194805195,0.0,2e-06,2e-06,0.05194805194805195,0.0,2e-06,2e-06
0.05194805194805195,0.0,3.305610293004415,3.305610293004415,0.05194805194805195,0.0,2.3051157389444485,2.3051157389444485,0.05194805194805195,0.0,1.3427545050772591,1.3427545050772591,0.05194805194805195,0.0,0.7330779631753075,0.7330779631753075,0.05194805194805195,0.0,2e-06,2e-06,0.05194805194805195,0.0,2e-06,2e-06,0.05194805194805195,0.0,2e-06,2e-06,0.05194805194805195,0.0,2e-06,2e-06,0.05194805194805195,0.0,2e-06,2e-06
0.05844155844155845,0.0,3.305610293004415,3.305610293004415,0.05844155844155845,0.0,2.3051157389444485,2.3051157389444485,0.05844155844155845,0.0,1.3427545050772591,1.3427545050772591,0.05844155844155845,0.0,0.7330779631753075,0.7330779631753075,0.05844155844155845,0.0,2e-06,2e-06,0.05844155844155845,0.0,2e-06,2e-06,0.05844155844155845,0.0,2e-06,2e-06,0.05844155844155845,0.0,2e-06,2e-06,0.05844155844155845,0.0,2e-06,2e-06
0.05844155844155845,0.0,3.305610293004415,3.305610293004415,0.05844155844155845,0.0,2.3051157389444485,2.3051157389444485,0.05844155844155845,0.0,1.3427545050772591,1.3427545050772591,0.05844155844155845,0.0,0.7330779631753075,0.7330779631753075,0.05844155844155845,0.0,2e-06,2e-06,0.05844155844155845,0.0,2e-06,2e-06,0.05844155844155845,0.0,2e-06,2e-06,0.05844155844155845,0.0,2e-06,2e-06,0.05844155844155845,0.0,2e-06,2e-06
0.06493506493506494,0.0,3.305610293004415,3.305610293004415,0.06493506493506494,0.0,2.3051157389444485,2.3051157389444485,0.06493506493506494,0.0,1.3427545050772591,1.3427545050772591,0.06493506493506494,0.0,0.7330779631753075,0.7330779631753075,0.06493506493506494,0.0,2e-06,2e-06,0.06493506493506494,0.0,2e-06,2e-06,0.06493506493506494,0.0,2e-06,2e-06,0.06493506493506494,0.0,2e-06,2e-06,0.06493506493506494,0.0,2e-06,2e-06
0.06493506493506494,0.0,3.305610293004415,3.305610293004415,0.06493506493506494,0.0,2.3051157389444485,2.3051157389444485,0.06493506493506494,0.0,1.3427545050772591,1.3427545050772591,0.06493506493506494,0.0,0.7330779631753075,0.7330779631753075,0.06493506493506494,0.0,2e-06,2e-06,0.06493506493506494,0.0,2e-06,2e-06,0.06493506493506494,0.0,2e-06,2e-06,0.06493506493506494,0.0,2e-06,2e-06,0.06493506493506494,0.0,2e-06,2e-06
0.07142857142857144,0.0,3.305610293004415,3.305610293004415,0.07142857142857144,0.0,2.3051157389444485,2.3051157389444485,0.07142857142857144,0.0,1.3427545050772591,1.3427545050772591,0.07142857142857144,0.0,0.7330779631753075,0.7330779631753075,0.07142857142857144,0.0,2e-06,2e-06,0.07142857142857144,0.0,2e-06,2e-06,0.07142857142857144,0.0,2e-06,2e-06,0.07142857142857144,0.0,2e-06,2e-06,0.07142857142857144,0.0,2e-06,2e-06
0.07142857142857144,0.0,3.305610293004415,3.305610293004415,0.07142857142857144,0.0,2.3051157389444485,2.3051157389444485,0.07142857142857144,0.0,1.3427545050772591,1.3427545050772591,0.07142857142857144,0.0,0.7330779631753075,0.7330779631753075,0.07142857142857144,0.0,2e-06,2e-06,0.07142857142857144,0.0,2e-06,2e-06,0.07142857142857144,0.0,2e-06,2e-06,0.07142857142857144,0.0,2e-06,2e-06,0.07142857142857144,0.0,2e-06,2e-06
0.07792207792207793,0.0,3.305610293004415,3.305610293004415,0.07792207792207793,0.0,2.3051157389444485,2.3051157389444485,0.07792207792207793,0.0,1.3427545050772591,1.3427545050772591,0.07792207792207793,0.0,0.7330779631753075,0.7330779631753075,0.07792207792207793,0.0,2e-06,2e-06,0.07792207792207793,0.0,2e-06,2e-06,0.07792207792207793,0.0,2e-06,2e-06,0.07792207792207793,0.0,2e-06,2e-06,0.07792207792207793,0.0,2e-06,2e-06
0.07792207792207793,0.0,3.305610293004415,3.305610293004415,0.07792207792207793,0.0,2.3051157389444485,2.3051157389444485,0.07792207792207793,0.0,1.3427545050772591,1.3427545050772591,0.07792207792207793,0.0,0.7330779631753075,0.7330779631753075,0.07792207792207793,0.0,2e-06,2e-06,0.07792207792207793,0.0,2e-06,2e-06,0.07792207792207793,0.0,2e-06,2e-06,0.07792207792207793,0.0,2e-06,2e-06,0.07792207792207793,0.0,2e-06,2e-06
0.08441558441558442,0.0,3.305610293004415,3.305610293004415,0.08441558441558442,0.0,2.3051157389444485,2.3051157389444485,0.08441558441558442,0.0,1.3427545050772591,1.3427545050772591,0.08441558441558442,0.0,0.7330779631753075,0.7330779631753075,0.08441558441558442,0.0,2e-06,2e-06,0.08441558441558442,0.0,2e-06,2e-06,0.08441558441558442,0.0,2e-06,2e-06,0.08441558441558442,0.0,2e-06,2e-06,0.08441558441558442,0.0,2e-06,2e-06
0.08441558441558442,0.0,3.305610293004415,3.305610293004415,0.08441558441558442,0.0,2.3051157389444485,2.3051157389444485,0.08441558441558442,0.0,1.3427545050772591,1.3427545050772591,0.08441558441558442,0.0,0.7330779631753075,0.7330779631753075,0.08441558441558442,0.0,2e-06,2e-06,0.08441558441558442,0.0,2e-06,2e-06,0.08441558441558442,0.0,2e-06,2e-06,0.08441558441558442,0.0,2e-06,2e-06,0.08441558441558442,0.0,2e-06,2e-06
0.09090909090909091,0.0,3.305610293004415,3.305610293004415,0.09090909090909091,0.0,2.3051157389444485,2.3051157389444485,0.09090909090909091,0.0,1.3427545050772591,1.3427545050772591,0.09090909090909091,0.0,0.7330779631753075,0.7330779631753075,0.09090909090909091,0.0,2e-06,2e-06,0.09090909090909091,0.0,2e-06,2e-06,0.09090909090909091,0.0,2e-06,2e-06,0.09090909090909091,0.0,2e-06,2e-06,0.09090909090909091,0.0,2e-06,2e-06
0.09090909090909091,0.0,3.305610293004415,3.305610293004415,0.09090909090909091,0.0,2.3051157389444485,2.3051157389444485,0.09090909090909091,0.0,1.3427545050772591,1.3427545050772591,0.09090909090909091,0.0,0.7330779631753075,0.7330779631753075,0.09090909090909091,0.0,2e-06,2e-06,0.09090909090909091,0.0,2e-06,2e-06,0.09090909090909091,0.0,2e-06,2e-06,0.09090909090909091,0.0,2e-06,2e-06,0.09090909090909091,0.0,2e-06,2e-06
0.09740259740259741,0.0,3.305610293004415,3.305610293004415,0.09740259740259741,0.0,2.3051157389444485,2.3051157389444485,0.09740259740259741,0.0,1.3427545050772591,1.3427545050772591,0.09740259740259741,0.0,0.7330779631753075,0.7330779631753075,0.09740259740259741,0.0,2e-06,2e-06,0.09740259740259741,0.0,2e-06,2e-06,0.09740259740259741,0.0,2e-06,2e-06,0.09740259740259741,0.0,2e-06,2e-06,0.09740259740259741,0.0,2e-06,2e-06
0.09740259740259741,0.0,3.305610293004415,3.305610293004415,0.09740259740259741,0.0,2.3051157389444485,2.3051157389444485,0.09740259740259741,0.0,1.3427545050772591,1.3427545050772591,0.09740259740259741,0.0,0.7330779631753075,0.7330779631753075,0.09740259740259741,0.0,2e-06,2e-06,0.09740259740259741,0.0,2e-06,2e-06,0.09740259740259741,0.0,2e-06,2e-06,0.09740259740259741,0.0,2e-06,2e-06,0.09740259740259741,0.0,2e-06,2e-06
0.1038961038961039,0.0,3.305610293004415,3.305610293004415,0.1038961038961039,0.0,2.3051157389444485,2.3051157389444485,0.1038961038961039,0.0,1.3427545050772591,1.3427545050772591,0.1038961038961039,0.0,0.7330779631753075,0.7330779631753075,0.1038961038961039,0.0,2e-06,2e-06,0.1038961038961039,0.0,2e-06,2e-06,0.1038961038961039,0.0,2e-06,2e-06,0.1038961038961039,0.0,2e-06,2e-06,0.1038961038961039,0.0,2e-06,2e-06
