y1,x1_COBYQA,x1_BOBYQA,y2,x2_COBYQA,x2_BOBYQA,y3,x3_COBYQA,x3_BOBYQA,y4,x4_COBYQA,x4_BOBYQA,y5,x5_COBYQA,x5_BOBYQA,y6,x6_COBYQA,x6_BOBYQA,y7,x7_COBYQA,x7_BOBYQA,y8,x8_COBYQA,x8_BOBYQA,y9,x9_COBYQA,x9_BOBYQA
0.06756756756756757,0.0,0.0,0.06756756756756757,0.0,0.0,0.06756756756756757,0.0,0.0,0.06756756756756757,0.0,0.0,0.06756756756756757,0.0,0.0,0.06756756756756757,0.0,0.0,0.06756756756756757,0.0,0.0,0.06756756756756757,0.0,0.0,0.06756756756756757,0.0,0.0
0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0
0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0,0.08108108108108109,0.0,0.0
0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0
0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0,0.0945945945945946,0.0,0.0
0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0
0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,0.0,0.0
0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0
0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0,0.12162162162162163,0.0,0.0
0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0
0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0
0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0
0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0,0.14864864864864866,0.0,0.0
0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0
0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0,0.16216216216216217,0.0,0.0
0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0
0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0,0.17567567567567569,0.0,0.0
0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0
0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0,0.1891891891891892,0.0,0.0
0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0
0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0,0.20270270270270271,0.0,0.0
0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0
0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0,0.21621621621621623,0.0,0.0
0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0
0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0,0.22972972972972974,0.0,0.0
0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0
0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0,0.24324324324324326,0.0,0.0
0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0
0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0,0.2567567567567568,0.0,0.0
0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0
0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0,0.0
0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0
0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0,0.28378378378378377,0.0,0.0
0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0
0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0,0.29729729729729726,0.0,0.0
0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0
0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0,0.31081081081081086,0.0,0.0
0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0
0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0,0.32432432432432434,0.0,0.0
0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0
0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0,0.33783783783783783,0.0,0.0
0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0
0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0,0.3513513513513513,0.0,0.0
0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0
0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0,0.3648648648648649,0.0,0.0
0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0
0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.013805799525030428,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0,0.3783783783783784,0.0,0.0
0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.013805799525030428,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0
0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.05523666544547939,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0,0.3918918918918919,0.0,0.0
0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.05523666544547939,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0
0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.028014376169596473,0.4054054054054054,0.0,0.06413033741971556,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0,0.4054054054054054,0.0,0.0
0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.028014376169596473,0.41891891891891897,0.0,0.06413033741971556,0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.0
0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.05242876609583222,0.41891891891891897,0.0,0.06726875928710663,0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.0,0.41891891891891897,0.0,0.0
0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.05242876609583222,0.43243243243243246,0.0,0.06726875928710663,0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.0
0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.06970897181140451,0.43243243243243246,0.0,0.07352740291261317,0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.0,0.43243243243243246,0.0,0.0
0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.06970897181140451,0.44594594594594594,0.0,0.07352740291261317,0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.0
0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.07275634243531415,0.44594594594594594,0.0,0.08176097182293833,0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.0,0.44594594594594594,0.0,0.0
0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.07275634243531415,0.45945945945945943,0.0,0.08176097182293833,0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.0
0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.07800251200127316,0.45945945945945943,0.0,0.08246216019197297,0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.0,0.45945945945945943,0.0,0.011770761848436985,0.45945945945945943,0.0,0.0
0.472972972972973,0.0,0.0,0.472972972972973,0.0,0.0,0.472972972972973,0.0,0.07800251200127316,0.472972972972973,0.0,0.08246216019197297,0.472972972972973,0.0,0.0,0.472972972972973,0.0,0.0,0.472972972972973,0.0,0.0,0.472972972972973,0.0,0.011770761848436985,0.472972972972973,0.0,0.0
0.472972972972973,0.0,0.0,0.472972972972973,0.0,0.0,0.472972972972973,0.0,0.07979131521577615,0.472972972972973,0.0,0.09953567355091437,0.472972972972973,0.0,0.0,0.472972972972973,0.0,0.0,0.472972972972973,0.0,0.0076898348292457385,0.472972972972973,0.0,0.03952836418663728,0.472972972972973,0.0,0.03159312469531666
0.4864864864864865,0.0,0.0,0.4864864864864865,0.0,0.0,0.4864864864864865,0.0,0.07979131521577615,0.4864864864864865,0.0,0.09953567355091437,0.4864864864864865,0.0,0.0,0.4864864864864865,0.0,0.0,0.4864864864864865,0.0,0.0076898348292457385,0.4864864864864865,0.0,0.03952836418663728,0.4864864864864865,0.0,0.03159312469531666
0.4864864864864865,0.0,0.0,0.4864864864864865,0.0,0.0,0.4864864864864865,0.0,0.10972036723639678,0.4864864864864865,0.0,0.10333974969268467,0.4864864864864865,0.0,0.08778818224108385,0.4864864864864865,0.0,0.0,0.4864864864864865,0.0,0.03823421848747557,0.4864864864864865,0.0,0.056583528366367514,0.4864864864864865,0.0,0.10479619001160988
0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.10972036723639678,0.5,0.0,0.10333974969268467,0.5,0.0,0.08778818224108385,0.5,0.0,0.0,0.5,0.0,0.03823421848747557,0.5,0.0,0.056583528366367514,0.5,0.0,0.10479619001160988
0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.15754127698648002,0.5,0.0,0.11164535582890908,0.5,0.0,0.09310940439148145,0.5,0.0,0.0,0.5,0.0,0.04007743937533512,0.5,0.0,0.09310940439148145,0.5,0.0,0.11103131238874395
0.5135135135135135,0.0,0.0,0.5135135135135135,0.0,0.0,0.5135135135135135,0.0,0.15754127698648002,0.5135135135135135,0.0,0.11164535582890908,0.5135135135135135,0.0,0.09310940439148145,0.5135135135135135,0.0,0.0,0.5135135135135135,0.0,0.04007743937533512,0.5135135135135135,0.0,0.09310940439148145,0.5135135135135135,0.0,0.11103131238874395
0.5135135135135135,0.013805799525030428,0.0,0.5135135135135135,0.0,0.0,0.5135135135135135,0.0,0.1661694692508021,0.5135135135135135,0.0,0.1120585071924715,0.5135135135135135,0.0,0.1351129307937188,0.5135135135135135,0.0,0.0,0.5135135135135135,0.0,0.11932840029947503,0.5135135135135135,0.0,0.10134148557684654,0.5135135135135135,0.0,0.13750352374993502
0.5270270270270271,0.013805799525030428,0.0,0.5270270270270271,0.0,0.0,0.5270270270270271,0.0,0.1661694692508021,0.5270270270270271,0.0,0.1120585071924715,0.5270270270270271,0.0,0.1351129307937188,0.5270270270270271,0.0,0.0,0.5270270270270271,0.0,0.11932840029947503,0.5270270270270271,0.0,0.10134148557684654,0.5270270270270271,0.0,0.13750352374993502
0.5270270270270271,0.013805799525030428,0.0,0.5270270270270271,0.0,0.0,0.5270270270270271,0.0,0.2479275134435855,0.5270270270270271,0.0,0.13595970868459786,0.5270270270270271,0.0,0.13515958328163588,0.5270270270270271,0.023222956817297035,0.0,0.5270270270270271,0.0,0.13750352374993502,0.5270270270270271,0.0,0.13750352374993502,0.5270270270270271,0.0,0.14438990933517493
0.5405405405405406,0.013805799525030428,0.0,0.5405405405405406,0.0,0.0,0.5405405405405406,0.0,0.2479275134435855,0.5405405405405406,0.0,0.13595970868459786,0.5405405405405406,0.0,0.13515958328163588,0.5405405405405406,0.023222956817297035,0.0,0.5405405405405406,0.0,0.13750352374993502,0.5405405405405406,0.0,0.13750352374993502,0.5405405405405406,0.0,0.14438990933517493
0.5405405405405406,0.03952836418663728,0.0,0.5405405405405406,0.0,0.0257630960650818,0.5405405405405406,0.0,0.2801079191927352,0.5405405405405406,0.0,0.15727350130390094,0.5405405405405406,0.0,0.17977890218444167,0.5405405405405406,0.02748073642210692,0.03747470541866296,0.5405405405405406,0.0,0.13862772261788042,0.5405405405405406,0.0,0.13750352374993502,0.5405405405405406,0.0,0.16046467219324612
0.5540540540540541,0.03952836418663728,0.0,0.5540540540540541,0.0,0.0257630960650818,0.5540540540540541,0.0,0.2801079191927352,0.5540540540540541,0.0,0.15727350130390094,0.5540540540540541,0.0,0.17977890218444167,0.5540540540540541,0.02748073642210692,0.03747470541866296,0.5540540540540541,0.0,0.13862772261788042,0.5540540540540541,0.0,0.13750352374993502,0.5540540540540541,0.0,0.16046467219324612
0.5540540540540541,0.03952836418663728,0.0,0.5540540540540541,0.0,0.051530300640082086,0.5540540540540541,0.0,0.289506617194985,0.5540540540540541,0.0,0.2065946366266196,0.5540540540540541,0.0,0.18442457113742758,0.5540540540540541,0.05246741989413548,0.11199664868497403,0.5540540540540541,0.0,0.14438990933517493,0.5540540540540541,0.0,0.14438990933517493,0.5540540540540541,0.0,0.20858662181141732
0.5675675675675675,0.03952836418663728,0.0,0.5675675675675675,0.0,0.051530300640082086,0.5675675675675675,0.0,0.289506617194985,0.5675675675675675,0.0,0.2065946366266196,0.5675675675675675,0.0,0.18442457113742758,0.5675675675675675,0.05246741989413548,0.11199664868497403,0.5675675675675675,0.0,0.14438990933517493,0.5675675675675675,0.0,0.14438990933517493,0.5675675675675675,0.0,0.20858662181141732
