y1,x1_NEWUOA,x1_BOBYQA,x1_LINCOA,x1_COBYLA,y2,x2_NEWUOA,x2_BOBYQA,x2_LINCOA,x2_COBYLA,y3,x3_NEWUOA,x3_BOBYQA,x3_LINCOA,x3_COBYLA,y4,x4_NEWUOA,x4_BOBYQA,x4_LINCOA,x4_COBYLA,y5,x5_NEWUOA,x5_BOBYQA,x5_LINCOA,x5_COBYLA,y6,x6_NEWUOA,x6_BOBYQA,x6_LINCOA,x6_COBYLA,y7,x7_NEWUOA,x7_BOBYQA,x7_LINCOA,x7_COBYLA,y8,x8_NEWUOA,x8_BOBYQA,x8_LINCOA,x8_COBYLA,y9,x9_NEWUOA,x9_BOBYQA,x9_LINCOA,x9_COBYLA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0
0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0
0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0
0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.05950101174866165,0.0,0.0
0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.05950101174866165,0.0,0.0
0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.0,0.0,0.0,0.019108280254777073,0.0,0.09621531525930327,0.0,0.0
0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.09621531525930327,0.0,0.0
0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.11216774020716615,0.0,0.0
0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.11216774020716615,0.0,0.0
0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.20330432215056224,0.12348305343500031,0.0
0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.20330432215056224,0.12348305343500031,0.0
0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.006694652574008397,0.0,0.0,0.03821656050955414,0.0,0.0,0.0,0.0,0.03821656050955414,0.00457272978982409,0.2399507927207526,0.18592548013602778,0.0
0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.006694652574008397,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.00457272978982409,0.2399507927207526,0.18592548013602778,0.0
0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.0,0.0,0.0,0.0445859872611465,0.0,0.03615966329541842,0.05037352251511932,0.0,0.0445859872611465,0.0,0.011634700483403393,0.1330882332619411,0.0,0.0445859872611465,0.0,0.0435563659867394,0.1648843847417822,0.0,0.0445859872611465,0.32192809488736235,0.24142059272773125,0.26352106296132605,0.0
0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.03615966329541842,0.05037352251511932,0.0,0.050955414012738856,0.0,0.011634700483403393,0.1330882332619411,0.0,0.050955414012738856,0.0,0.0435563659867394,0.1648843847417822,0.0,0.050955414012738856,0.32192809488736235,0.24142059272773125,0.26352106296132605,0.0
0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.050955414012738856,0.0,0.06575444548371424,0.0,0.0,0.050955414012738856,0.0,0.05183893151961811,0.0,0.0,0.050955414012738856,0.03747470541866265,0.08671163319333065,0.12199052437861055,0.0,0.050955414012738856,0.10814880385562256,0.06135472663981619,0.26197007893868385,0.0,0.050955414012738856,0.08563007152569627,0.08784334897795432,0.25130511325168664,0.05498452090154925,0.050955414012738856,0.3402401335746944,0.32192809488736235,0.31749724197482476,0.0
0.05732484076433121,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.0,0.0,0.0,0.05732484076433121,0.0,0.06575444548371424,0.0,0.0,0.05732484076433121,0.0,0.05183893151961811,0.0,0.0,0.05732484076433121,0.03747470541866265,0.08671163319333065,0.12199052437861055,0.0,0.05732484076433121,0.10814880385562256,0.06135472663981619,0.26197007893868385,0.0,0.05732484076433121,0.08563007152569627,0.08784334897795432,0.25130511325168664,0.05498452090154925,0.05732484076433121,0.3402401335746944,0.32192809488736235,0.31749724197482476,0.0
